segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D2_S0172,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q7,إجمالا انا اطلب يكون الولد يجي مع أهله ولازم يكون رضا ولي الأمر، نشرح لأهل الولد، ويكون في رضا ولي الأمر قبل ما يكون في أي عملية، ولو عنده مشاكل صحية نعرف، فالعائلة تكون مرتبطة عندنا بمجال الأسنان،، حتى لو مرضى عمرهم اكبر إذا احتاج حدا يدعمه يلاقي أهله،، وجود الأهل يقلل التوتر،، لو عندنا عملية يكون فيها توتر نقول للمريض تعال ومعاك مرافق،، وأغلب الوقت يكون المريض معاه أحد,general_response,ar
D2_S0173,HWYO11AR.docx,11,D2_M10,moderator,"Moderator, Table 11",identified,Q7,يعني ممكن نقول إدخال الدعم الأسري في العلاج بصورة واضحة.,moderator_context,ar
D2_S0174,HWYO4AR.docx,4,D2_P09,participant,"Service recipient, Table 4",identified,Q1,تعريفي حق الحياة الطبية أصواتنا لو سمحت تعريفي حق الحياة الطبية الطيبة ان انا اعرف احمد الله على كل النعم  التيالله أنعمها علي، وأواكب الحياة بكل النعموأحمد الله على النعم عندي، الذي هو أنني    أستطيع أن أمشي،أشرب كل شيء,general_response,ar
D2_S0175,HWYO4AR.docx,4,D2_P12,participant,"General paediatrics clinician, Table 4",identified,Q3,الحياة طيبة بالنسبة لي طبعا اكثر شيء الرضا والضا بالقضاء والقدر، ودائما مساعدة. الآخرين وتخفيف الألم على الناس وتكون مسؤول والركائز الخمسة الموجودة كلها من الأج المهمة تعيش حياة طيبة أو تجعل الناس تعيش حياة طيبة. ممتاز,general_response,ar
D2_S0176,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,ممتاز شكرا لك. شكرا لك,moderator_context,ar
D2_S0177,HWYO4AR.docx,4,D2_P09,participant,"Service recipient, Table 4",identified,Q2,الحياة يعني,general_response,ar
D2_S0178,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q2,شكرا لك أستاذة دانا، أولا أستاذة جودي؟,moderator_context,ar
D2_S0179,HWYO4AR.docx,4,D2_P11,participant,"Social rehabilitation specialist, Table 4",identified,Q2,انا العافية بالنسبة لي قليلا مختلفة، وطبعا هذا في اطار عملي، وهي ليست دائما ، دائمةيعني حتى مثلا في أو في الإدمان بنسميها  تعافيعافية ،  يعني شيء مستمرة، فلا ينفع ان نقول عافية عفية ،يعني نصر مصطلح أحد عنده عفية عافية  تفضل الموجودة على طول، فأستطيع ان اقول بناء على ذلك أن العافية العفية بالنسبة لي هي القدرة على التواصل,general_response,ar
D2_S0180,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q2,قدرة التواصل، مشكور.,moderator_context,ar
D2_S0181,HWYO4AR.docx,4,D2_P12,participant,"General paediatrics clinician, Table 4",identified,Q2,العافية صراحة أنا بالنسبة لي غير واضح جدا، لكن العافية ،الصحة أو تبقى دائما متعافي أو الاستمرار في التعافي تكون عندك صحة جيدة طول الوقت وتحافظ عليه.  عليها.,general_response,ar
D2_S0182,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q2,شكرا لك، شكرا على مداخلتك,moderator_context,ar
D2_S0183,HWYO4AR.docx,4,D2_P09,participant,"Service recipient, Table 4",identified,Q2,بالنسبة لي العافية هي أن الإنسان يكون قادر أن يسويالأشياء البسيطة اليومية التي يستطيع أن  يقوم بهابالعادة .,general_response,ar
D2_S0184,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,شكرا لك شكرا لك مريم تفضل.  الدانة:,moderator_context,ar
D2_S0185,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,شكرا لك دكتورة  جودي,moderator_context,ar
D2_S0186,HWYO4AR.docx,4,D2_P10,participant,"Clinical psychologist, Table 4",identified,Q3,من منظوري المتواضع أن هي خلطة، الإنسان  ليس واعبالضبط، هي خرجت على شكل   كونسبت(concept,general_response,ar
D2_S0187,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,شكرا لك دكتورة  هاجر.,moderator_context,ar
D2_S0188,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,بعبارة أوضح كيف تسهم هذه الركائز الخمس في تحسين العافية.,moderator_context,ar
D2_S0189,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,شكرا لك دكتور وائل. ننتقل إلى الدكتور أمير. إذن دكتور أمير من منظورك كيف يمكن لهذه الركائز الخمس أن تسهم في تحسين عافيتك؟,moderator_context,ar
D2_S0190,HWYO4AR.docx,4,D2_P12,participant,"General paediatrics clinician, Table 4",identified,Q3,طبعا إحنا نتكلم من الجانب الصحي، أهم شيء يعني الصحة دي أهم حاجة في الحياة. كلما كان جسمك سليم وعندك صحة جيدة، ولا يوجد أمراض، كلما كانت العافية وقدرةك وحياتك طيبة، فتكون مسؤول من ناحية صحتك جيدة، تهتم بالفحص الدوري  لأجلالوقاية، تسمع كلام الطبيب، لو عندك مرض يجب أن تأخذ الدواء جيدا في معاده، تكون مسؤول من ناحية صحتك,general_response,ar
D2_S0191,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,شكرا لك دكتور,moderator_context,ar
D2_S0192,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,شكرا لك دكتورة ريم. إذن من خلال إجاباتكم على هذا السؤال البعض ركز على بعض الركائز، البعض أقر بأن هذه الركائز الخمس إن تضافرت فهي فينتج عنها تحسين للعافية بدرجة عليا تفضل تفضل.,moderator_context,ar
D2_S0193,HWYO4AR.docx,4,D2_P11,participant,"Social rehabilitation specialist, Table 4",identified,Q3,نحن قلنا سنركز,general_response,ar
D2_S0194,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,شكرا لك دكتور وائل على,moderator_context,ar
D2_S0195,HWYO4AR.docx,4,D2_P13,participant,"University academic, Table 4",identified,Q3,الجديد في المنظومة القيمية الآن في الغرب وفي الشرق يت على جودة الحياة وعلى ولكن الجديد في هذا هو أنه أولا هناك خم ركائز، ثانيا تأكيد على ضرورة النظر الى هذه الركائز نظرة شاملة النظرة متكاملة، يعني كل ركيزة تكمل للأخرى. يعني إحنا نعرفه في علم النفس الجانب العقلي يؤثرفي الجانب الانفعالي والجانب الانفعالي يؤثر   في الجانب العقلي، آخر في الجانب البدني، في الجانب السلوكي والاجتماعي إلى آخره,general_response,ar
D2_S0196,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q3,شكرا لك دكتور مصطفى. أريد أذكركم أن حضاراتكم جزء منكم هم مقدمي خدمات الرعاية الصحية، وجزء منكم أيضا مثل الأستاذة دانا والأستاذة مريم. هم متلقي الخدمات الصحية، فمن واقع فمن واقع تجربتكم كمقدمي رعاية صحية أو لتلقي خدمات صحية.,moderator_context,ar
D2_S0197,HWYO4AR.docx,4,D2_P13,participant,"University academic, Table 4",identified,Q5,ونرى هل حقيقة هذا الركائز يركز يعني موضوع التركيز في القطاع الطبي النفسي الرياضي إلى آخره، يعني خاصة في الميادين التي تتعلق بالصحة بصفة عامة، هل هي موجودة أم غير موجودة؟ بعدين نقول ما هي التحديات ما هي الفرص؟ هذا في الجلسة الثانية إن شاء الله..,general_response,ar
D2_S0198,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q5,ممكن أن نبدأ. طيب تفضل دكتور.,moderator_context,ar
D2_S0199,HWYO4AR.docx,4,D2_P12,participant,"General paediatrics clinician, Table 4",identified,Q5,طبعا هو الشباب من المراحل مهمة جدا، ولو اهتمين بها طبعا تبني مجتمع جيدا. فالبرامج الموجودة في الرعاية الصحية الأولية، أعتقد البرامج موجودة، لكن هي محتاجة تطوير قليلا ومحتاجة يعني مثل تكون سهلة لكي يتلقاها المواطن، وفي نفس الوقت تكون سهلة لمقدم الخدمة التي يعملها. يعني نحن عندنا في الرعاية الصحية الأولية  :برنامج  صحة المراهقين,general_response,ar
D2_S0200,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q5,ماذا يقدم هذا البرنامج؟ أو كيف يفعل ركائز الحياة الطيبة، حتى ولو إلى حد  ما.,moderator_context,ar
D2_S0201,HWYO4AR.docx,4,D2_P12,participant,"General paediatrics clinician, Table 4",identified,Q5,برنامج مخصص للشباب فترة المراهقة، المفروض أن يأتي لك الطفل عندك في العيادة تعمل له استبيان طويل جدا. الإستبيان يحتاج مثلا تقعد مع المريض نصف  ساعة.,general_response,ar
D2_S0202,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q5,لا أريد دكتور، عفوا على المقاطعة، كل ما تتفضلون بذكره وقوله هو في كنف السرية.,moderator_context,ar
D2_S0203,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q5,صحيح، صحيح.,moderator_context,ar
D2_S0204,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q5,دكتور أمير، إذا أخذنا هذا البرنامج الذي هو صحة المراهقين,moderator_context,ar
D2_S0205,HWYO4AR.docx,4,D2_P12,participant,"General paediatrics clinician, Table 4",identified,Q5,بالطبع طبعا طبعا كل ما كانت اهتمت مثل ما قلنا بالصحة والوقاية واكتشاف الأمارات في الأول كلما اتعكست على الحياة الطيبة لما تكتشف الطفل عنده مشاكل نفسية بدري أو عنده مشاكل في الإدمان أو عنده مشاكل في حاجة مخبيها على أسرته عنده مشاكل في الأسرة نفسها ستقدر تكتشفها بدري طبيعي سيعيش حياة طيبة,general_response,ar
D2_S0206,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q5,شكرا لك دكتور,moderator_context,ar
D2_S0207,HWYO4AR.docx,4,D2_P10,participant,"Clinical psychologist, Table 4",identified,Q5,كلمت زميلي. في الرعاية الصحية. أنا بالنسبة لي عيادتي عيادة الدعم النفسي والعيادة عيادة وحيدة في مركز المسيمير الصحي هي اللي تأخذ كل الفئات من 0 إلى سنة. من 0 إلى 17 و12,general_response,ar
D2_S0208,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,طيب دكتور لو تسمحك عذرا دعينا نلتزم قليلا بالسؤال. السؤال يقول هل تنعكس ركائز الحياة الطيبة في خدمات الرعاية؟ مقدمة للشباب يعني بعبارة أخرى أنتم تلمسون ركائز الحياة الطيبة مثلا في عيادتك هل هي مفعلة. لاحقا في الجلسة الثانية سيتاحكم المجال للحديث على التحديات.,moderator_context,ar
D2_S0209,HWYO4AR.docx,4,D2_P10,participant,"Clinical psychologist, Table 4",identified,Q4,أكيد أنا ألمس ،معناها عندنا عيادة: الرياضة كلهم طبعا يشملون فئة. 18 سنة، أنا بالنسبة لي ما زالوا مراهقين، حتى لو معناها السيستم الصحي يعتبرهم  راشدينهم يذهبون حتى العشرين، وأحيانا 22 سنة أعتبرهم مازالوا مراهقين،,general_response,ar
D2_S0210,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,الدكتورة  أشارت بشكل واضح أن الجانب أو الركيزة الاجتماعية مفعلة  في عيادتها,moderator_context,ar
D2_S0211,HWYO4AR.docx,4,D2_P10,participant,"Clinical psychologist, Table 4",identified,Q4,هي بالنسبة لي من أصعب الفئات المراهقين. تضافر كامل الجهود في الرعاية الصحية حتى يصل المراهق يدخل العيادة، لأن المراهق لا يطلب المساعدة بروحه بصفة عامة. يأتي المشكلة من تشكي يا إما الأساتذة، أما العائلات أما الأب، فهو مخفي. ليس هو مبين في الصورة من الأسئلة، وهناك عمل كبير في الرعاية الصحية، أن تصل وتقنع وفي خطط أن تصل المريض يصل يكسر الحاجز ويدخل\.,general_response,ar
D2_S0212,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,نعم، بعض الأشياء المفعلة أو الكثير من الأشياء مثلما تفضلت ما هي الركائز الأكثر تفعيلا في عيادتكم؟,moderator_context,ar
D2_S0213,HWYO4AR.docx,4,D2_P10,participant,"Clinical psychologist, Table 4",identified,Q4,الركائز الأكثر تفعيل هي الجانب العاطفي،,general_response,ar
D2_S0214,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,نعم. شكرا لك دكتورة بارك الله فيك. ننتقل إلى الدكتورة  جودي،تفضلي,moderator_context,ar
D2_S0215,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,شكرا لك دكتورة. تفضل دكتور ريم.,moderator_context,ar
D2_S0216,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,شكرا لك دكتورة. دكتور وائل. تفضل دكتور وائل،,moderator_context,ar
D2_S0217,HWYO4AR.docx,4,D2_P11,participant,"Social rehabilitation specialist, Table 4",identified,Q4,بالنسبة لي أنا، أنا طبعا لست رعاية صحية، لكن هناك جزء عندنا منه رعاية صحية، أنا عملل في مركز اسمه مركز التأهيل الاجتماعي الذي هو اال. ونحن شغالين فعندنا كل الجوانب الحمد لله، فأعتقد أن نحن بشكل كبير نغطي الخمس جوانبون بالحياة الطيبة، لكن التركيز يكون أكثر على الجانب النفسي والجانب الاجتماعي.,general_response,ar
D2_S0218,HWYO4AR.docx,4,D2_P12,participant,"General paediatrics clinician, Table 4",identified,Q4,كيف تستقبلون الحالات دكتور,general_response,ar
D2_S0219,HWYO4AR.docx,4,D2_P11,participant,"Social rehabilitation specialist, Table 4",identified,Q4,لا، هم يأتو لنا اكثر من طريقة، هناك حالات تأتي تحويل شخصي منهم هم نفسهم، يعرفون المركز طبعا، وهناك حالات تجينا عن طريق حمد أو مراكز الرعاية الصحية، يعني مثلا امرأةتعرضت لعنف من الزوج. فبتعمل لها وتتحول لنا مكاتب هناك وتتحول.  فيكتب لها تقريرويتم تحويلها لنا,general_response,ar
D2_S0220,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,شكرا دكتور وائل، نذهب الى مريم، تفضلي مريم.,moderator_context,ar
D2_S0221,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,إن شاء الله في السنوات  القادمة كمقدم. أذكركم ،مريم من كلية الصيدلة,moderator_context,ar
D2_S0222,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,مريم ،نريد أن نتحدث عن مدى انعكاس هذه الركائز على خدمات الرعاية الصحية المقدمة,moderator_context,ar
D2_S0223,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,طيب تفضلي ،الدانا,moderator_context,ar
D2_S0224,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,يعني سأعود لك الدكتور.,moderator_context,ar
D2_S0225,HWYO4AR.docx,4,D2_P11,participant,"Social rehabilitation specialist, Table 4",identified,Q4,معلومة صغيرة بالنسبة لموضوع المراكز. المراكزموجودة.,general_response,ar
D2_S0226,HWYO4AR.docx,4,D2_P11,participant,"Social rehabilitation specialist, Table 4",identified,Q4,انت مراهقة ولا عندك مراهقة؟,general_response,ar
D2_S0227,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,شكرا لك تفضلي  دانا,moderator_context,ar
D2_S0228,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,طيب،  دكتورة ريم،  تضيفي شيء؟,moderator_context,ar
D2_S0229,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,طيب، شكرا لكم، صراحة يعني مداخلاتكم كانت ثرية جدا وصبت وكانت تصب في يعني السؤال المطروح، الاتجاه السائد كان ان حضراتكم يعني في مجمل تعليقاتكم أشرتم إلى أن هنالك أحيانا ملامسات لهذه الركائز، لكن هذه الملامسات تختلف في العمق يعني واضح من خلال كلامكم أن هنالك كلكم تقرون أن هنالك,moderator_context,ar
D2_S0230,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,شكرا لك دكتور وائل. هكذا نكون غطينا الأربعة أسئلة، قالنا  دعونا جميعا مع بعضنا نعمل  تلخيصلما توصلنا إليه خلال هذه  الجلسة الأولى.,moderator_context,ar
D2_S0231,HWYO4AR.docx,4,D2_M04,moderator,"Moderator, Table 4",identified,Q4,إذن هذا فيما يتعلق بتعريف الحياة الطيبة، ثم انتقلنا إلى تعريف العافية ،هذه  العبارةالتي نستخدمها يوميا في حديثنا وفي سياق حياتنا في عملنا في حياتنا في البيت، في حياتنا مع الأصدقاء حضراتكم أيضا أشرت إلى أن العافية، أو ركزت على أن العافية متصلة أكثر بالجانب الصحي والنفسي. بعضكم أشار إلى أن عكس المرض هي التوازن، هي الاستقرار، هي. القدرة على الاستمرارية والتواصل,moderator_context,ar
D2_S0232,HWYO7AR.docx,7,D2_P14,participant,"Clinical psychologist, Aman Centre, Table 7",identified,Q7,في المستقبل. يعني أنت كشاب عندما تذهبين للمراكز الصحية، ماذا يقدمون؟ كل شيء الذي ذكرته، كل شيء. نعم أشكرك جدا، يعني نحن نرى من المراكز الصحية. بتقدم للواقع، وتتقدم لمستخدميها أمور كثيرة من، ما الذي يقصها؟ ألم الجانب الجمالي الداخلي,general_response,ar
D2_S0233,HWYO7AR.docx,7,D2_P14,participant,"Clinical psychologist, Aman Centre, Table 7",identified,Q7,بناء على منظور مفهوم الحياة الطيبة وركائزها التي رأيناها سواء روحية أو طقية أو عرقية، كيف يمكن لهذه الركائز تمت تساهم في تحسين العفية عن؟,general_response,ar
D2_S0234,HWYO7AR.docx,7,D2_P14,participant,"Clinical psychologist, Aman Centre, Table 7",identified,Q7,يكون هناك مثل علاج جماعي، هذا مناسب جدا للشباب وللبنات، علاج جماعي للبنات للشباب في مراكز مختلفة في المؤسسات الاجتماعية مختلفة، يعني الشباب في النوفر مثلا غير المستشارات العائلية غير أمان، كل مركز يقدم. نركز على الشباب الشباب مثلا عندهم مرض مزمن لا قدر الله سرطان، أيضا يواجه صدمة ويريد دعم، فعندما يجد شباب مثه الذي تحسن والذي استجاب والتعامل مع الأمر بهدوء والذي وكذا، هذا يشجع.,general_response,ar
D2_S0235,HWYO7AR.docx,7,D2_P14,participant,"Clinical psychologist, Aman Centre, Table 7",identified,Q3,الفكرية . يحتاجون عليها عل أكثر، ممكن يساعدنا أكثر.,general_response,ar
D2_S0236,HWYO7AR.docx,7,D2_P14,participant,"Clinical psychologist, Aman Centre, Table 7",identified,Q5,ضمن التحديات اختلاف اللغات للحالات، وهذا ممكن أن يصعب علينا أن نقدم كل الخدمات لبعض اللغات، يعني لبعض اللغات مثل الناس الذين يعرفون أردو فقط، لكن لا يعرفون عربي أو إنجليزي أو يعرفوا فرنساوي فقط ليس لديهم. يكون أصعب أن الواحد يقدم كل الخدمات. بعض الخدمات ليست متاحة للكل مثل مثلا أو مكلفة مثل مثلا نوفر بالنسبة لغير القطريين مكلف.,general_response,ar
D2_S0237,HWYO9AR.docx,9,D2_M08,moderator,"Moderator, Table 9",identified,Q1,"Okay, so we start with the first question. A very generic question. And it is as follows.",moderator_context,en
D2_S0238,HWYO9AR.docx,9,D2_P15,participant,"Clinical psychologist, PHCC, Table 9",identified,Q1,"I can have two answers depending on the public. Because if we are talking to Muslim human beings, I would have to say some things. And if I am talking in general, I would be more, I would be not that biased and I would change my speech.",general_response,en
D2_S0239,HWYO9AR.docx,9,D2_M08,moderator,"Moderator, Table 9",identified,Q1,Thank you very much. Thank you. We are from Somalia.,moderator_context,en
D2_S0240,HWYO9AR.docx,9,D2_P16,participant,"Laboratory psychologist, Table 9",identified,Q1,"So it's a balanced personality that you showed to an individual. So whether it's spiritual, physical, emotional, it's a balance of everything. So whatever you give, you project to others, it can reflect and it will be carried out by the one who is receiving.",general_response,en
D2_S0241,HWYO9AR.docx,9,D2_P17,participant,"Occupational therapist, mental health services, Table 9",identified,Q1,"I have it next, #. For me, it's very simple. Well-being is about feeling satisfied in life and at peace in life.",general_response,en
D2_S0242,HWYO9AR.docx,9,D2_P18,participant,"Midwife, women’s hospital, Table 9",identified,Q1,"So that would be my understanding of Olga. Well-being, yes. I agree with her because it doesn't matter what status you're in, as long as you're satisfied.",general_response,en
D2_S0243,HWYO9AR.docx,9,D2_P19,participant,"Student, Qatar University, Table 9",identified,Q1,"So for well-being in regards to health, I believe that some people have, like we've discussed, spiritual pillars, physical aspects, we have all of these things.",general_response,en
D2_S0244,HWYO9AR.docx,9,D2_P20,participant,"Academic, college of health science, Table 9",identified,Q1,"Thank you. To me, there is a magic word that is characterizing the health well-being that is, just one, empathy.",general_response,en
D2_S0245,HWYO9AR.docx,9,D2_P21,participant,"Specialist family medicine, PHCC, Table 9",identified,Q1,"I think to me, well-being is a balance between health, happiness and purpose. So, it's a state of the mind where you feel connected to the people and you feel you have some purpose in the life and where you are able to cope with the stress and resilience in your life and you can regulate the emotions. So, it's basically fulfillment of all these aspects in the life is well-being.",general_response,en
D2_S0246,HWYO9AR.docx,9,D2_P22,participant,"Healthcare participant, Table 9",identified,Q1,"To me, well-being is contentment with your physical and your mental health. Not happiness, not anything else, but satisfaction and contentment. To be okay with what you are is well-being.",general_response,en
D2_S0247,HWYO9AR.docx,9,D2_M08,moderator,"Moderator, Table 9",identified,Q1,Interesting. It's just amazing again how you see some of these things coming together. I'm just amazed to hear some of these perspectives.,moderator_context,en
D2_S0248,HWYO9AR.docx,9,D2_P19,participant,"Student, Qatar University, Table 9",identified,Q2,"What do you mean by okay? Okay means on the average where there's nothing going bad, but there's nothing really great about it as well. I think being well doesn't mean everything is okay. We all have problems in life.",general_response,en
D2_S0249,HWYO9AR.docx,9,D2_P22,participant,"Healthcare participant, Table 9",identified,Q2,"I think that's the reality of the life. It's more like when you're able to cope with that, you think you feel connected. You have people around you who can help you.",general_response,en
D2_S0250,HWYO9AR.docx,9,D2_P20,participant,"Academic, college of health science, Table 9",identified,Q2,"Very quick. Being well to me is just face any kind of challenge, good or bad, but facing wit a smile and with positive attitude. Thank you so much.",general_response,en
D2_S0251,HWYO9AR.docx,9,D2_P17,participant,"Occupational therapist, mental health services, Table 9",identified,Q2,"For me to be well is like there has to be minimum of consistency, at least 50% up in each level, so all the levels will be like okay.",general_response,en
D2_S0252,HWYO9AR.docx,9,D2_M08,moderator,"Moderator, Table 9",identified,Q2,Can you maybe give us some examples?,moderator_context,en
D2_S0253,HWYO9AR.docx,9,D2_P17,participant,"Occupational therapist, mental health services, Table 9",identified,Q2,"Yeah, for example, if I have a view of something, but my life is not as my view, I will not feel satisfied, right? So it has to be some consistency between the levels, what I want, or at least if I don't have it, I have to be working on it. Because being well is not, as we said, the absence of illness.",general_response,en
D2_S0254,HWYO9AR.docx,9,D2_P16,participant,"Laboratory psychologist, Table 9",identified,Q2,"I just would like to add what I said about the well. Well for me is perfect because anything, circumstances arising, then everything will follow because you feel you are well. Yeah, so that's it.",general_response,en
D2_S0255,HWYO9AR.docx,9,D2_P15,participant,"Clinical psychologist, PHCC, Table 9",identified,Q2,"For me, I think it's about functioning again, right? So if you are able to get up in the morning and do everything that you need to do, not at a perfect level, not at 100%, but just able to do it and having time to look after yourself within that as well. So I think someone who is doing what they need to do and also doing what they want to do. So it's not just about what we have to do, but what our heart wants to do, like your hobbies or seeing people you love, whatever.",general_response,en
D2_S0256,HWYO9AR.docx,9,D2_P19,participant,"Student, Qatar University, Table 9",identified,Q2,So it's just like adding on top of what they've already said.,general_response,en
D2_S0257,HWYO9AR.docx,9,D2_P20,participant,"Academic, college of health science, Table 9",identified,Q2,"I mean, I was used to say in my career to my students, like PhD or whatever, what is wellness and when I will feel well. I'm used to tell them the best day of my life in which I will feel really well and much better than ever is the day you will say, Guy, now we know much more than you and we can go on our own. This is the best gift for a teacher.",general_response,en
D2_S0258,HWYO9AR.docx,9,D2_M08,moderator,"Moderator, Table 9",identified,Q2,I'll just move on to the third question. We still have two more questions. One is.,moderator_context,en
D2_S0259,HWYO9AR.docx,9,D2_P15,participant,"Clinical psychologist, PHCC, Table 9",identified,Q3,"For me, already this view, for me, this is health, the health.",general_response,en
D2_S0260,HWYO9AR.docx,9,D2_P16,participant,"Laboratory psychologist, Table 9",identified,Q3,So how these different pillars contributed to the well-being of individuals. So I may start with social pillars. So when you are collaborating with different people and you will have a different perspective of each individual.,general_response,en
D2_S0261,HWYO9AR.docx,9,D2_P17,participant,"Occupational therapist, mental health services, Table 9",identified,Q3,So I would agree with what # was saying that it's about having a balance of all of them.,general_response,en
D2_S0262,HWYO9AR.docx,9,D2_P22,participant,"Healthcare participant, Table 9",identified,Q3,"I think for a long time, work-life balance has been stressed more than the five pillars that we have here today. And personally, my mind has been geared towards just balancing my work and life. What I see with these pillars is you can divide work under these five headings and life under the five headings as well.",general_response,en
D2_S0263,HWYO9AR.docx,9,D2_M08,moderator,"Moderator, Table 9",identified,Q3,Thank you. Professor? If I can.,moderator_context,en
D2_S0264,HWYO9AR.docx,9,D2_P20,participant,"Academic, college of health science, Table 9",identified,Q3,"It's coming to my mind an example. Those pillars, I will not give a weight to them because they are absolutely, I agree, they are totally synergistic and they are coming as a whole. Just that it was coming to my mind what I'm used to do with some colleagues of mine at BRC that is touching all the pillars.",general_response,en
D2_S0265,HWYO9AR.docx,9,D2_P17,participant,"Occupational therapist, mental health services, Table 9",identified,Q3,"They are in the stage of learning to arrive there. So, that's the job. You teach them until it becomes organic.",general_response,en
D2_S0266,HWYO9AR.docx,9,D2_P20,participant,"Academic, college of health science, Table 9",identified,Q3,"It's automatic. Exactly, but sometimes you are not aware. You do that without being aware and you are feeling well.",general_response,en
D2_S0267,HWYO9AR.docx,9,D2_M08,moderator,"Moderator, Table 9",identified,Q3,"I think at the very essence of what you said. The behavior should be the same at work, but also in your family or your social activities.",moderator_context,en
D2_S0268,HWYO9AR.docx,9,D2_P20,participant,"Academic, college of health science, Table 9",identified,Q3,"This will give you a lot of strength, happiness and ability to transmit positive feelings to other people.",general_response,en
D2_S0269,HWYO9AR.docx,9,D2_P17,participant,"Occupational therapist, mental health services, Table 9",identified,Q3,"But when you arrive at this level, it's a kind of magic. You were saying it should be automatic. And I think for a lot of us, thankfully, it might be automatic.",general_response,en
D2_S0270,HWYO9AR.docx,9,D2_P20,participant,"Academic, college of health science, Table 9",identified,Q3,So it's interesting. I think it's great that we all naturally have that. But a lot of people need that extra help from healthcare services.,general_response,en
D2_S0271,HWYO9AR.docx,9,D2_M08,moderator,"Moderator, Table 9",identified,Q3,You can have very good teachers that are very humble. That are not educated. But you get a lot of important information.,moderator_context,en
D2_S0272,HWYO9AR.docx,9,D2_P15,participant,"Clinical psychologist, PHCC, Table 9",identified,Q4,I see that it's not reflected in the structure itself. But I can see it in some doctors or some nurses. I can see this.,general_response,en
D2_S0273,HWYO9AR.docx,9,D2_P22,participant,"Healthcare participant, Table 9",identified,Q4,Private institutions have no place for any of the five pillars of the well-being. For patients or for the doctors or other healthcare staff. So I think if the plan is to bring this into action all over the country in healthcare.,general_response,en
D2_S0274,HWYO9AR.docx,9,D2_P21,participant,"Specialist family medicine, PHCC, Table 9",identified,Q4,"I can see the healthcare, they are trying to do some of them. Mainly the physical and emotional. But I think it's not just the healthcare responsibility to do this. This is the responsibility of individuals, families, even the schools, institutions and all the society as well.",general_response,en
D2_S0275,HWYO9AR.docx,9,D2_P20,participant,"Academic, college of health science, Table 9",identified,Q4,"The quality is not that appreciated or rewarded. So maybe that's why the problem. If I can add just something regarding the institution where I work, Qatar University.",general_response,en
