segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D1_S1070,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q4,فمثلا الوردة دي ما جاتش خلاص. ممكن تعمل مشكلة كبيرة عاطفية بالنسبة له ان احنا في شغلنا بتكون مهمة جدا. ليه لما بيكون في خلق عاطفية دي الست ممكن تفسر امور غلط؟ ممكن تعمل امور ممكن تخلي كل شيء زي اه. بالتالي ممكن ده يأثر على ثقتها بنفسها فده بيخلي الامور تتفاقم. فلما بتجيلنا في الشغل طبعا. احنا دورنا ان احنا بنعمل تقرير وطبعا احنا في شغلنا انا اسف. بس مفيش حاجة تانية لما بيجلنا حد مثلا احنا دورنا مش مستحملة وبنسحب. على حسب الموقف. يعني في شخص بيحتاج ان انا ارد عليه رد طبعا يكون. رد منه في شخص بيحت,general_response,ar
D1_S1071,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q4,يعني حضرتك مش شايف فيه فجوات او في امور سلبية في العمل لازم تنعكس عليها الركائز.,general_response,ar
D1_S1072,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q4,مش فاهم حاجة السؤال مش واضح.,general_response,ar
D1_S1073,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q4,اه احنا قاعدين نذكر اشياء حلوة وسليمة وصحيحة. يعني ما فيش امر سلبي. نحب نعدله علشان تكون الركائز سبب في الحياة الطيبة .,general_response,ar
D1_S1074,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,اه طبيعي اللي جاي والمركز ده حد عنده خبرة يعني كل اللي اتصل بيه بيكون الخلل. الصمت بيكون موجود في العاملين. اللي شغال في المجال.ده.مش في اللي في اللي هم طالبين المرضى يعني. فمثلا احنا شغلنا كله اجتماعي. فتخيلوا لو احنا عندنا واحدة مش مؤهلة تقييم منهجي وهي عندها مشكلة مع زوجها ده نفسيا بنسميه اسقاط بدل ما تساعد الحالة ديه طالبة مساعدة بتسقط يعني بتعكس مشكلتها هي على الحالة التانية مش بتحل المشكلة فالخلل بيكون في هنا العاملين بيكون محتاج تدريب حاجة بنسميها في الشغل اللي هي الحيادية.,general_response,ar
D1_S1075,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,يعني تكون محايدة يعني اللي هي لما تدخل الجلسة العلاجية مثلا تقدر تفصل نفسها عن الحاله الي بتقدم لها المساعدة. ده لو مش موجود دايما فالناس عندها مشكلة ما. يعني تخيل مثلا انه مينفعش تجيله حالة بتشتكي من شي شغال في الانف. فلازم ما ينفعش ان انا دكتور او اعصب او مثلا اعمل مشكلة مع الزوجة. او اخد صف الزوجة وقال لها لأ انت لازم تسمح زي ما انت قلت من شوية الولاية للزوج والقوامة.,general_response,ar
D1_S1076,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,لا تسمعي الكلام ده مشكلة خالص. انا اقدر ان انا اسمع كويس جدا.سبحان الله نفس خاصية أمان نفس الكلام. بس اول سؤال. هي احنا فيها ايه؟احنا بنتكلم على الجانب العاطفي. بيقول ان انا في شغلي حاجتين عاطفي.,general_response,ar
D1_S1077,HWCH7AR.docx,7,D1_P18,participant,"Healthcare professional, Table 7",identified,Q5,لسه حالا بسأل نفس السؤال. نفس السؤال. اه احنا قاعدين قاعدين نتكلم عن كل ايه الفجوة اللي موجودة.,general_response,ar
D1_S1078,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,على الفجوة زي ما انا بقول لحضرتك بتكون موجودة من بعض.اه يبقى احنا محتاجين لتدريب بعض الناس اللي موجودين اكثر بحيث ننشغل حياة طيبة.مفيش مفيش انسان كامل حتى انا بكلمك كلام مثالي بس وقت الشغل ايه؟ عشان كده بقول لحضرتك انا عملت محلل. نفسي. نفسي.. نفسي على الشخص ده. يعني لو انا عندي مشكلات عندي كلاكيع عند عند اي مكان اقدر اشوف نفسي وما يعكسه على الشخص اللي انا مش عارفه. مش كل الناس عندها. يعني في ناس بتخرج من الجامعة مثلا مش طبيب بينزل يشتغل مع المريض. فالموضوع مش موضوع ان هو ينزل القدم لازم هو الاول,general_response,ar
D1_S1079,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,اول جزئية ابتدينا نشعر ان احنا محتاجين الركائز تنعكس عليها بشكل افضل هي تدريب بعض الكوادر اللي موجودة في المراكز بصفة عامة بصفة عامة.,general_response,ar
D1_S1080,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,بالظبط اللي برة مصر في اوروبا وامريكا مافيش حد اسمها اخصائي نفسي او اجتماعي ويتخرج ويروح يقعد مع مرضى على طول. لازم هو يروح يبقى له نظرية علاجية حتى يطبقها.. ولا حتى في مصر. الدول العربية بيتخرجوا يعني.بيشتغلوا على طول.بيشتغلوا العلم فهو قليل اللي هو علاج على نفسه. عشان لما ييجي يقعد مع المريض يعزل نفسه. بس ده مش موجود عندنا. احنا محتاجين ده كتير.,general_response,ar
D1_S1081,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,طيب احنا مثلا عندنا في التربية قبل ما الطالب بينزل التدريب الميداني احنا بنكون معه بنساعده مدة شهر كامل لغاية ما يستوي على التدريب. .,general_response,ar
D1_S1082,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,التدريب الميداني ده. الاول يعني ان انت صح لكن السكيلز نفسها عشان يبقى دي حاجة تانية المهارات.مهارات العمل.تعرف على نوع الخبرة. يعني اللي عنده 18 سنه يبقى اشطر من 10 سنين ممكن تلاقي بس بتفرق يعني لديها خبرة.التدريب مش ان هو ينزل تدريب ميداني. تدريب ذكاء اصطناعي. في عندنا انا اخصائي نفسي ما بين الناس كلهم دارسين علم نفس وروح يتدربوا في مكان ثاني حتى ينزلوا يشتغلوا. لا الموضوع مش كده. فين النظرية العلاجية؟ زي مثلا الطبيب دي احسن حد بيعمل الموضوع دة الاطباء امتياز. وبعد كدة في تخصصنا واشتغل كدة لازم,general_response,ar
D1_S1083,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,حل ممتاز. اشكرك جدا. اشكرك جدا.,general_response,ar
D1_S1084,HWCH7AR.docx,7,D1_P20,participant,"Healthcare professional, Table 7",identified,Q5,انا من رايي ما عندي نقطة. وتركيز على التدريب وانا اتكلم من وجهة نظري التدريب. يعني احنا نركز على التدريب الميداني والتدريب الذاتي ما هو قادم يعني. بس مثلا. يعني الواجب علينا انا ك مثلا اخصائي اجتماعي اغطي معالم معينة. وحتى الطالبة نفسها اذا تدرب الميداني ملزمة يعني واحد اثنين ثلاثة. ليش؟ لانه في سرية وخصوصية مرضى كأخصائيين ما نصطلح على كل السياسات وعلى كل الفرق. المؤسسة ما هي حتى هي تطلع تروح تطلع مثلا. شلون راح تجي تشتغل مثلا؟ ما عنده مثلا الاطلاع الواسع مثل الخبرة الكافية في العمل. السياسات مغ,general_response,ar
D1_S1085,HWCH7AR.docx,7,D1_P21,participant,"Healthcare professional, Table 7",identified,Q5,ترى صحيح كلامك دكتورة زميلتي D1_P20 يعني يمكن إحنا. إحنا اللي علمنا نفسنا بنفسنا صح؟ شلون اقيم المريض؟ شلون ثمة جوانب من الناحية الاجتماعية للمريض هذه يمكن قارنها من من نفسنا بنفسنا. لكن نفس ما ذكر الدكتور لمست نقطة مهمة بس مثل ما كان علما.من كان علمه من كتابه في خطوة اكثر من صواب مهم. يعني الشخص لو اعتمد على نفسه بس عشان كده مهم اوي موضوع الصحة. وبرده عشان ما نظلم الناس في الحاجات اللي انا بقولها. يعني انا كان ليا زمايل مثلا في نفس الكلية كان تقريبا بتاع مشرفة على التدريب. يعني اللي بيعلمني ده مش,general_response,ar
D1_S1086,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,لكن حد يعملي حاجة الناس طبعا يعني حتى الماجستير والدكتوراة. احنا في مصر مثلا في ناس طلعت مصطفى كامل بتصرف عليها. وفي زي انا كده عملت أنا بدفع لنفسي قابلت واحد الماجستير الموازي اللي عندك بتثق في الرسالة اللي انت عاملها وانت دافع فلوس الشغل بتاعها، فاستغربت اوي او كلمته كويس لان انا كنت اعرف ناس فعلا بتبذل مجهود لازم تبذله فبرضو مجال شغلنا. المفروض كلنا ان. احنا الاطباء بان الطبيب شغل الديسكريبشن. يعني كل شخص في دوره. ومع ذلك هو بيعمل المطلوب منه. احنا شغلنا بنتغلب شوية في الجوانب النفسية. لان ما,general_response,ar
D1_S1087,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,شكرا لمستني. نقطة مهمة جدا كنا محتاجين نتكلم عنها. اعتقد ما عندك اضافة زي ما قلت غير كل اللي قالوه . وتمنت ان التدريب شيء مهم جدا عشان الانسان ينتقل من مرحلة الجامعة. طلبة الجامعة ليش مثلا ما نوقعها يعني نفس الموظف. أنا أول ما اشتغلت وقعوا على تعهد وسرية وما بتوقع. لا لا هي ما قررت الإدارة يصير. بس أنا أتكلم ليش إحنا ما عنديش معهم في الحالات دي صح؟ يعني حتى عندنا ما كان ممنوع.,general_response,ar
D1_S1088,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,ممنوع تسوي التقييم. اذا. ما تحب شي خلاص انا بجي بقضي ساعات الدوام والدوام وخلاص. يعني لحد بيكتب عني في حد بيشتغل بس باقي البيانات اجتماعية. متزوج متزوج اشتغل يشتغل ولين نزلت للعمل. يعني لو اشتغلت في مؤسسة حمد كم اللي استفادت منه من التدريب الميداني؟ في اي وقت تعمل؟ المؤسسة العامة للتعليم شي عادي حتى. يعني ما كنت كل ثلاثة مبادئ سرية وما اقدر اعرف بعد 5 شهور هي اتعلمت فعلا او لا.,general_response,ar
D1_S1089,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,لان هي بس مجرد تفاصيل ما في تطبيق مبادئ معينة تعلمتيها مثلا. التقييم. التقييم. أهم شي ملف الإنجاز عندهم من كعبة الأنشطة ومافي تدش في الحالة دي مافي. يبقى إذن لعكس ركائز الحياة الطيبة. لابد ان المتدرب ياخد عمل حقيقي صح بس.,general_response,ar
D1_S1090,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q5,انا ليه بقول الكلام ده؟ لان في ناس ممكن لما تيجي تعمل تدريب من غير المواطنين يتعاملوا مع بعض. طيب دي بتاخد وقت كتير وانت دلوقتي مثلا قد تدربت صح انت شغال اخصائيه اجتماعيه. بيبقى في حاجه اسمها علاقه فرديه ما بينك وما بين الحاجه اللي انت بتشتغل بيها. العلاقه دي مش بتاخد وقت شويه.,general_response,ar
D1_S1091,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,ثلاث اربع حالات. اما الحالة يعني انا من واقع خبرتي ووجهة نظري اقدر اكلم واحده عندها خبرة. ممكن تقول لي مثلا ممكن تعطي وتعطي. ممكن حاله حال اي ممكن لو شوياجتماعيا يعني.له علاج اجتماعي. شغل محترم.,general_response,ar
D1_S1092,HWCH7AR.docx,7,D1_P17,participant,"Healthcare professional, Table 7",identified,Q5,شوف انا دايما من يوم انا كنت طالبه ليش احنا ندرس النظري اكثر من العملي والنظري اصلا نص الكلام مكرر. الخدمة الاجتماعية. الكلام نسخة مكررة في كل كورس مبادئ مدري ايش بس بتوسع شوي. لا والله مكرر يعني بحذافيره. ايوه انا استلمت يوم نزلت ميداني. بصراحه شفت الثقافات وشفت الاعمار وشفت الموظفين عرفت اتعامل معاهم. الموظفين مع مدراء طرح أفكار نقاشات في العمل. لكن في النظري كان هو النظري ما اختفت صراحه.,general_response,ar
D1_S1093,HWCH7AR.docx,7,D1_P17,participant,"Healthcare professional, Table 7",identified,Q5,يعني اوك اول سنه وبعدين الكلام قاعد يقترب حتى لين السنة الرابعة بس همهم شنو؟ ملف إنجاز يتعبر. لازم أنا أبذل جهدي في غلق هذا الملف لاننا في حين الخدمه الاجتماعيه اوسع واعمق ما عرفته اذا صحيح الكلام انه في مصر قوي الخدمه الاجتماعيه. انا كان عندي دكتور اسمه دكتور ماجد. الله يذكره بالخير. اعطانا مقرر جدا ممتاز جدا من افضل دكاترة جامعة قطر. دكتور ماجد يمشى تخرجت ما اعرف ما هي راحت عنده.,general_response,ar
D1_S1094,HWCH7AR.docx,7,D1_P17,participant,"Healthcare professional, Table 7",identified,Q5,الله يوفقه وين ما كان فعلا. فكان يبذل الخبرات اللي من مصر. فعلا اشياء غريبه عجيبه وجديده علينا. فعلا فعلا اشكرك.تفضلي زيدي. احنا عايزين نركز على بعض الفجوات اللي موجوده عندنا واحنا بنعمل نقد ذاتي لنفسنا. هي الفكرة ان النقد الذاتي دايما بيخليني اعدل احنا.احنا عادة يعني ايه؟ يعني انا الاجابة الوحيدة المشكلة نفسي برجع بقول انو هو عبارة عن سلوك من الموظف عبارة عن خبرة.,general_response,ar
D1_S1095,HWCH7AR.docx,7,D1_P17,participant,"Healthcare professional, Table 7",identified,Q5,يعني انا عندي موظفين في موضوع السمنة عند الاطفال حساس وكلامهم باشياء..,general_response,ar
D1_S1096,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,هاي هي اهم شي. يعني انا عندي مثلا اصطاف معين. يعني انا طبعا عندي العيادات ما عندي اسمحلي يعني تجي وحدة تقول لك مثلا المرة القادمة الاخصائي فلانة مو في العيادة باسمي انا. بس انا عندي موعد بيكون بعد ثلاث اربع سنوات بعد تلات اربع شهور مثلا. بقول لك بدي أسألك. يعني بقول لها مثلا لما نعمل الموظف ما هو كوبي بيست. الموظف في النهاية بيغير الوزن بس ايش سوى ايش السلوك؟ بروح للموظفين بغفلة بطلع من مكتبي بطلع من هل الحياة الأبدية تفضل يا إما عاوز أسمع شوية أو بل أحيانا أفهمها. فأنا ممكن عادي أطول عليكم فجأة,general_response,ar
D1_S1097,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q5,يعني خلص الكلام كده تقعد تتكلم معهم أنت يجب أن يكون أسلوبك. طب سيبك أنت يعني المريض ممكن لما يرجع لك يعني لو أنت من أول مقابلة يعني في ناس في بيته ولا هم عادي يعني وصلت مرحلة مع مرضى وصلوا عشرات المعاني ولا خلاص أنا لو. التحويلة ما سقطت أنا هطلع. بس فهي دائما يعني العاطفة مهمة. روحاني القوة اللي اسمها لطيفة هي مطلوبة يعني لازم يكون لازم يكون يعني هو ماله حتى لو انت الموظف أخطأ. انا ما راح اروح اجي اقول له قدام المريض او الطبيب ما راح احطه. راح اقوله كل واحد عنده طريقة شاف واحد عنده بس خلها على ج,general_response,ar
D1_S1098,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,شكرا جزيلا وتاخدوا البريك وبعدين حنعمل الاسكان لاسئلة الركائز. متهيألي عملتوها في الاول اللي عملها في الاول خلاص اه لأ مش هنا دي اسئلة اعملي البريك واستمتعي الاول وبعدين بيعمل.,general_response,ar
D1_S1099,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q5,ما هي التحديات الرئيسة التي تواجه دمج ركائز الحياة الطيبة في الرعاية الصحية. ثقافة مجتمعية مثلا ممكن تقابلني؟ طيب ممكن تقابلني لوائح وقوانين من المؤسسات من السياسات؟ صح؟ فانتم الابتلعبوا دور مقدمي الرعاية هم في تحديات تقابلكم . وهنبدأ من عند لطيفة الحلوة. تفضلي واتمنى انك تشرحي لنا شوية. تفضلي.,general_response,ar
D1_S1100,HWCH7AR.docx,7,D1_P21,participant,"Healthcare professional, Table 7",identified,Q5,اه يعني من الحالات اللي احنا قابلناها في التحديات اللي هي اللقاح. اللقاح لما تروحي مع مريض ثقافته ولغته يعني ما تقدري. يعني مرة جاتني حالة تتكلم فرنسي. اوه ما في احد من الستاف كله يقدر يتفاهم وياها فاعتمدنا على غوغل ترانسليت عندنا غير مستجيبين ليه حلو ما عندنا حد يقدر يترجم لها او. فيعني خذنا وقت طويل لين ما مثلا نقدم لها مثلا ناخذ بيانات اجتماعية ومن هالامور.,general_response,ar
D1_S1101,HWCH7AR.docx,7,D1_P20,participant,"Healthcare professional, Table 7",identified,Q5,طيب تفضلي participant . من وجهة نظري مو بس انا يعني انا وزميلاتي الاخصائيات هني نواجه عدم تقبل بعض الاسر. يعني تحديدا الاسر القطرية لفكرة الاخصائي الاجتماعي لما يقابلهم. يعني مثلا احنا عندنا الحالة لما تتحول ممكن أقابلها بشكل روتيني. مو شرط يكون فيه سبب أو مشكلة عشان أنا أقابلك يعني للمستقبل احتجتي شي انا موجودة تتكلم او حاجة فلازم تدوري. انا اعرف عن نفسي ما يتقبلون فكرة الاخصائي الاجتماعي بالمعلومة اللي انت اخذتيها شنو ممكن تضيفي لها شنو عندهم؟ الخوف انه ليش اخصائي اجتماعي تعرفيني انا ما عندي مشاكل فأ,general_response,ar
D1_S1102,HWCH7AR.docx,7,D1_P20,participant,"Healthcare professional, Table 7",identified,Q5,وبدورنا نحن نبين لهم أن لا هذه بشكل روتيني..وفي حالة واجهتي حاجة حبيت عندك ملاحظة حبيت تتكلمين في شيء احنا موجودين. فهذي نواجهها تقريبا بشكل يومي تقريبا كل يوم بشكل متكرر ما يتقبلون فكرة الاخصائي الاجتماعي. وفي بعضهم يعصبون علينا. ليش أنا أعطيك ليش أشاركك بياناتي. المعلومات دي ثقافة في المجتمع. يعني في حالة من الحالات. يعني وصل مرحلة انه قال لي تثبتين لي انك انت اخصائية اجتماعية تثبتين.,general_response,ar
D1_S1103,HWCH7AR.docx,7,D1_P20,participant,"Healthcare professional, Table 7",identified,Q5,قلت له لا من حقك اني انا اثبت لك رويت الاي دي. قلت حقي حلو حقوق المرضى صح؟ اي قلت له حقك. انا اثبت لك اني انا اخصائية اجتماعية وان هناك صفه رسميه جايه اني مو مجرد بس اجمع معلومات يعني ورويتها الاي دي وخلاص بدا ياخذ ويعطي معاي يعني ممتاز وبتفهم ان ان معلوماته سريه وان هم حد يطلعوا عليها صح. يعني اذا تحدي مهم بعد. وفي اهل يرفضون التعاون واحترم رايك احترمه خلاص ما تبي خلاص اجيك في وقت ثاني حتى لو جيت بوقت ثاني ما زال رافض يعطيني معلومات خلاص.,general_response,ar
D1_S1104,HWCH7AR.docx,7,D1_P20,participant,"Healthcare professional, Table 7",identified,Q5,احترم.,general_response,ar
D1_S1105,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q6,من التحديات عدم قبول البعض. بالضعف.,general_response,ar
D1_S1106,HWCH7AR.docx,7,D1_P20,participant,"Healthcare professional, Table 7",identified,Q6,بالضبط وحتى في يكون يعني. يعني مو حلوه اني اكتب الفيوز عرفتي مو حلوه فارجع مره ثانيه احاول استلم الفيوز تخلص. شسوي يعني ليش انت عندك ركيزة من ركائز الحياة الطيبه يعني يقول لك : لا ما اعطيك اي كم من الحالات يا شفق تفشلي فيها كمان. لا لا قليلا ولكن الرفض الاولي كثير كثير. تساؤلات. انت ايش تبي في المعلومات؟ انا ما عندي مشكله. انت ليش جايه فاكرين الاخصائي الاجتماعي بس مشكله انت عارفه انت بتعملي ايه؟ بتعملي تحول مهم في عقلية المريض. صح؟ ممم يعني بتغيري بالزبط وانت نفسك بيبقى عندك عاطفة شديدة عشان ت,general_response,ar
D1_S1107,HWCH7AR.docx,7,D1_P19,participant,"Healthcare professional, Table 7",identified,Q6,اوكي خلينا نقول الوعي.مثلا كمجتمع قطري.مش الكل بوعي.مثلا بالخدمات الموجودة.مثلا تكون معروضة مثلا على بارومتر عندنا خدمة كذا كذا الخدمات الموجودة بس. يعني مو عارف شنو الخدمات اساسا كيف تقدم في مثلا في كل مستشفى. يعني مثلا مثل ما تعودنا كأهل معهم بحكم انه اجتماعية ما لم تتحول إلى. خدمات أخرى تقدم مثلا اللي نسويها نفس الفحص الاولي احيانا. مثلا احنا ما نعرف الاهل عندهم مشكله ما نعرف ..غير مدركين انه في مشكلة.,general_response,ar
D1_S1108,HWCH7AR.docx,7,D1_P19,participant,"Healthcare professional, Table 7",identified,Q6,ومش عارفين احنا ما بنعرف ونسوي تقييم مبدئي عشان تعرف انه ممكن انه يعني شلون انا بقدم الخدمة من اي نوع بالضبط. يعني مثلا مثلا ممكن نشوف اهلك ونشوف يعني سبحان الله ثقافات اخرى. وهناك ناس جايين يعني مثلا يكون عرفوا مثلا كممرضة انتي ما تجين اذا انا ما ناديتك مثلا . بس هذا العلاج موجود مع الجيش او مع المريض باستمرار. خلاص نسكر عليهم. احنا ما قلنا لكم تعالوا ..تعالوا خلوني بروحي.,general_response,ar
D1_S1109,HWCH7AR.docx,7,D1_P19,participant,"Healthcare professional, Table 7",identified,Q6,أنا لما أكون موجودة عشان حتى لو أنتم مثلا من الأحيان الأم الأب يمكن أن تقضي عنده طول اليوم. احنا ما عندنا مشكلة بس انتو لازم تفهموا أنا لازم أكون موجودة عشانك. وعشان أفهم الخلفية وعلشان اعرف ايش اللي بيصير عشان اهلك في امور كثيره تنعرف بالكلام يعني حتى ما كنت تقييم. يعني مثلا تمرين مثلا في السيستم مثلا شفت والدة المريض بس الأكل كان الفهم بس وين المشكلة هنا التحدي هنا موجود عند من الاهل نعم عند الاهل.,general_response,ar
D1_S1110,HWCH7AR.docx,7,D1_P19,participant,"Healthcare professional, Table 7",identified,Q6,يعني مثلا ما تجيني اذا انا ما ناديتك . لكن زميلتك بتقول لك تفضلي. او مثلا انا مثلا في في ساعات معينة لازم اقيم المريض اشوفك شوي ممكن محتاج هذي البنت لازم اشوفها بشكل دوري بعدما كنا قاعدين وانا ابي حد يدخل علينا. يعني اذا ما في شي ما لاقيناه او نقدم مساعده انتم لا تجون. يعني مثلا أنتم تسجدون مثلا مش بكل صراحة هذي الفئة يكون مثلا البيبي مريض انت انتي لازم تروحين لو لا قدر الله حاجاتنا تسمعين مثلا المشي يكون في حاجة ما تقدر تكلم أهلي ومدرستي.,general_response,ar
D1_S1111,HWCH7AR.docx,7,D1_P19,participant,"Healthcare professional, Table 7",identified,Q6,فأنا لم أكن أشرح لهم بعضهم يعني يسعدونا وقالوا لنا نحن ما قلنا لهم مفهومهم بساعدكم ايوه فليس الكل متقبل، يبقى عدم تقبل عدم وعي تشرحين مرة مرتين. بس في. في حالة تبارك الله عايشين حالة ما تخليك توفير الرعاية اللي انتي ما تخليكي بعافية على هذا. على هذه النقطة فعلا في حالة تحولت لي ان الاهل اشتكوا ان التمريض مزعجين فعلا. وقابلت البيشنت وقلت لهم هذي شيء لازم يصير روتيني ودوري ان هي تدخل وتكون مثلا امي نايمه ولا احنا احنا ما رنينا الجرس.,general_response,ar
D1_S1112,HWCH7AR.docx,7,D1_P19,participant,"Healthcare professional, Table 7",identified,Q6,قلت لها مش بالضروره انك تطولون الجرس هذه ك متابعه. يعني لصحتي المريضه اكيد تشوف شنو اللي تبونه ايش فعلا مضطرين يعني مش مضطرين ننام في ساعات معينة. وشكرا لكم ع الساعه 7 الصبح هذا فعلا احنا نحاول نقول ايوه بس لا يعني امور لازم تصير. كنا نحاول على الاقل الطرفين. اوكي صافي شوية توازن. وهاي أحد التحديات اللي. هي هي أهم التحديات بس اكيد في تحديات.,general_response,ar
D1_S1113,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q6,شوف الparticipant .أنت حضرتك عاوز ه التحديات في العمل ولا في ضوء الركائز اللي احنا شغالين عليها؟,general_response,ar
D1_S1114,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q6,تحديات العمل اللي تتصل بالركائز.,general_response,ar
D1_S1115,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,اول حاجة احنا قلنا طبعا الركيزة الاساسية ده حاجه مهمه جدا في الشغل. فعلا احنا بنعمل من اجل خدمات نفسيه وفي نفس الوقت من شويه بيكون شغلنا بيطول. اه يعني مش مجردجلسه.ولا مستشفى مثلا. الشخص ده يعمل حاجه. ده الموضوع كلامه تمام وفي اكتر من تحدي الحياه. اول حاجه في حاجه اسمها يعني تخيل الاصوات الشخصيات الكبيرة. تخيل بقى الاخصائي النفسي. اول فكرة بتيجي الاخصائي النفسي اللي بيتعاملوا معاه.,general_response,ar
D1_S1116,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,طبعا هناك وسائل الاعلام وبيجيبوا المعالج النفسي والدكتور النفسي. هو افكاره غريبه وشكله غريب ومش عارف ايه والكلام ده كله. التلفزيون المصري للاسف هو اثبتت ان السينما هي موضوع الفيلم المفروض ان احنا نحاول نتعامل معاها. دي تسببت فيها افكار غلط انتشرت عند الناس. يعني الناس بقت تخاف من العلاج النفسي. ان لو حد راح يتعامل مع المعالج النفسي هنا لازم يكون مجنون او هيجنن يعني.,general_response,ar
D1_S1117,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,يعني الخدمات النفسيه دي بتبوظ الدماغ بتبوظ التفكير. يعني حاجه التجدي هنا رؤيه الاخرين.اللي هي.مفهوم مفهوم العمل النفسي يكون في افكار خطأ.افكار خاطئة منتشره.الحاجة التانية كمان طبيعة المشكلات اللي احنا بنتعامل معاها في الشغل بتاعنا. احنا بنيجي نتكلم على شغلنا وشويه بيتكلموا في خصوصية وسرية بالظبط. فتخيلوا مثلا ان في امرأة محتاجة شغل نفسه معينة. جزء من العنف اللي بيظهر عنده اضطراب نفسي في غيره زي ده.,general_response,ar
D1_S1118,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,لما تيجي تتعامل مع معالج نفسي. المستقبل المنظور الذي يتعامل مع تطور الجانب اللغوي في حد تاني. وطبعا محتاجين ان احنا نعمل مع الشخص نفسه الي عاوز الخدمه وعلاقه مع زوجها لتوفير الحماية ده. الجانب القانوني هنا مش موجود ما شفتوش. يعني احنا بنشتغل مع العنف بجميع انواعه. طيب ممكن تجيلنا حاجات بنسميها زنا المحارم. اسمها زنا المحارم يعني مثلا طفل او طفله اتعرض لتحرش جنسي من ابن خاله من والده.,general_response,ar
D1_S1119,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,ازاي يفصح عن مشكله لم يفصح عن المشكله الاسره بتستقبل المشكله دي ازاي؟ عشان احنا بنحاول ان احنا واحيانا لازم يتاخد يتم اتخاذ اجراء قانوني. وطبعا بيكون طبعا الموضوع مش عاوزين الموضوع يطلع بره. يعني زي ما بيقولوا كده مش عاوزين فضايح. يعني لو حد مثلا بره الاسره او عمل لازم فيه اجراء قانوني يتاخد عشان بس الضحية، عشان الشخص نفسه هو مرتكب العنف بيحس ان فيه ضرورة تم اتخاذه فده يكون رادع.,general_response,ar
D1_S1120,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q6,اذا التحدي هنا هوقبول.القانون.,general_response,ar
D1_S1121,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q6,ازاي نرفض جميع الحالات اللي بتطلب المساعدة وازاي نوفر كمان للشخص نفسه من يتعرض للعنف يبقى هو لما بييجي سواء هو اشتكى حد اشتكى من العنف ده ما يفضلش، يعني احيانا بييجي لنا مكان احنا خايفين. مش عايزين حد يعرف ان احنا بننزل تشتكي من اب بيضربوا والاب يتحرش بكذا لازم نجيبه نقعد ونتكلم معاه. يعني انا هجيبها العيادة مثلا. وبعدين انا جلست مع المرأة وجلست مع الطفل لازم اجيب الشخص نفسه مرتكب العنف فده تحد كبير بنحاول على قد ما نقدر طبعا.في اغلب الحالات.,general_response,ar
