segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D4_S0485,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q5,تحدي بالحوص يعني مثلا مثال,professional_identity;general_response,ar
D4_S0486,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,لما أنت تروح حق خلصت من موعدك من مركز أو من العلاج الطبيعي أو ح يجيك مسج صوتي ويجي مسج بالتلفون من محلك اكتبون أراكم، طيب هذه واحد مرة كبيرة شو تكتب.,professional_identity;general_response,ar
D4_S0487,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,ما أنتم لماذا ليس في التلفون؟ صحيح؟ فئات مختلفة. الأفلان يرون الأعمار، حبيبتي، أنت خلصت من المركز، ما رأيك؟ هناك مضايقة. أين؟ ماذا يكتبون؟ أو مرة كبيرة يطرشون لها مسج، ولدها غير موجود، بنتها في بيتها، يطوف الموعد؟,family_caregiver_ecology;professional_identity,ar
D4_S0488,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,لكنها لا تعرف. أول مسج ي ي يها.,professional_identity;general_response,ar
D4_S0489,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q5,اذا تحدي التواصل,service_recipient_voice;general_response,ar
D4_S0490,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,مع قدر؟ كل معدون، يعني هناك تواصل هناك لكن ليس طريقة استخدامية صحية. يعني أنت زين بس كسكره يا أخي سكروا ما أدري مين، طيب اتخذوا مرة ثانية ثالثة اللي ترد مرة كبيرة,professional_identity;general_response,ar
D4_S0491,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,بديل يتصلون له شخص بديل حركتها حركتها قليلة,professional_identity;general_response,ar
D4_S0492,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q5,تكون هذه مرة بس بيعطونها راتب هاي وظيفتها، يعني ما يشتتها بأكثر منه ما هاي هي تركيزها هاي وظيفتها هي حاطينها تنسق مواعيد.,professional_identity;general_response,ar
D4_S0493,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q5,كذا تركز، أما مسكينة اكثر من قسم وتبونها بعد تواصل الاتصال,family_caregiver_ecology;professional_identity,ar
D4_S0494,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q5,المهام للعاملين في القطاع بعد هناك شيء مهم بالضبط.,service_recipient_voice;general_response,ar
D4_S0495,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,طيب مسكينة كلميها.,professional_identity;general_response,ar
D4_S0496,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,والله اتصل الدلال زين أروحتي، أقول لك ما أعرف كلم والله العظيم، 20 دقيقة أقل شيء انتظر لحضرت يردون 20 دقيقة والله,spiritual_moral_anchor;professional_identity,ar
D4_S0497,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q5,لحظة خليني أشوف متصل فيكم.,professional_identity;general_response,ar
D4_S0498,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,دعيني أشوف من التعبير من الذي متصل فيكم لحظة شوي، اسمحي,professional_identity;general_response,ar
D4_S0499,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q5,لي 5 دقائق دقائق على التليفون؟ هذا إس في وزارة الصحة إل لكن في نقطة قالها بس لو تسجل النقطة حقتها هو قال نقطة بصراحة اللي هو ضعف التعاون والشراكات يعني حتى لو في مثلا إحنا نوقع عقود,policy_recommendation;interdisciplinary_model;professional_identity,ar
D4_S0500,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q5,الواقع هذا المركز الذي وقعتم أنتم كم نشاط سويتم مع بعض؟ مجرد توقيع إنجاز سنة 2025 وقعنا مثلا 20 عاقد، طيب ما سويت عقود تفعيل الشركات الشركات موجودة، لكن ماذا عملنا؟,service_adequacy_reflection;professional_identity,ar
D4_S0501,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,يعني على سبيل المثال المفروض قبل أن نخرج ونقيم الحالة يكون لدينا تقرير طبي معتمد من حمل نحن نتواصل مع حمد لكي نوفر تقرير طبي، فنضطر أن نلجأ للأهل تطلب من مستشفى حمد أبسط، يأتي لنا.,family_caregiver_ecology;institutional_example;professional_identity,ar
D4_S0502,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,طيب أنتم أين؟ أنتم لا يوجد تواصل بينكم وبين مستشفى حمد الشركات الشركات بالتوافق.,institutional_example;professional_identity,ar
D4_S0503,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,التكنولوجيا جعت سيارة الإسعاف تصل بسرعة، وعندهم اللوكيشن في الدولة. مرة في حالة قبل حوالي أسبوعين في البيت عندنا، والله بيت معروف، منطقة محطة البترول، شارع حسين، نحن مع التلفون، عندك,spiritual_moral_anchor;technology_integration;professional_identity,ar
D4_S0504,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q5,طيب، قال لي ما أعرف أخذت من، دخلت يسار، ونحن نسوي إسعافات شيء مؤلم.,professional_identity;general_response,ar
D4_S0505,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,كبار دولة غرفة نون صحيح.,professional_identity;general_response,ar
D4_S0506,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,لم يوا بطاقات التقاعد كل شيء. نعم.,post_retirement_gap;professional_identity,ar
D4_S0507,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,لا، لكن يعني أنا مسافرين كبار قدر أن أتواصل معهم، يعني أغلبهم يقولون لي نريد أولوية في المواعيد، نبي موظفين خاصين فينا. مساكيننا,professional_identity;general_response,ar
D4_S0508,HWEL9AR.docx,9,D4_M06,moderator,"Moderator, Table 9",identified,Q6,كبار القدر اللي عندنا يعني الفرص المتحد. أهلا؟ ما هي الفرص المتاحة عليها؟ هل ممكن أن نستثمر هذه الفرص أن يحسن الوضع؟ اضافة كتها؟ لا لا،,moderator_context,ar
D4_S0509,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,وناس يقول النغط الصراحة يعني أختي نور قالت أن هناك شراكات ما بيننا وبين جهات أخرى.,professional_identity;general_response,ar
D4_S0510,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,نفعل الشراكات الموجودة ما بين,service_adequacy_reflection;professional_identity,ar
D4_S0511,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,بالخدمات التوصيات، لكن وجود الشراكات المتحد بين المؤسسات الطبية لبورصة.,service_recipient_voice;general_response,ar
D4_S0512,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,عندنا عندنا فعلناها,professional_identity;general_response,ar
D4_S0513,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,كثير، نحن سنويا سنويا التوصيل التفعيل تكتوب في التوصيل.,professional_identity;general_response,ar
D4_S0514,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,نحن سنين صحيح؟ وجود الملفات تقرين عندنا؟ أما التفاقية كذاستغرام، يعني الأستاذة صباح قالت أنه هناك. هناك فرص أخرى كبلد كقطر.,family_caregiver_ecology;service_recipient_voice,ar
D4_S0515,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,ماديا ما شاء الله علينا. الحمد لله دولة غنية،,spiritual_moral_anchor;institutional_example;professional_identity,ar
D4_S0516,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,فكرة الموارد,service_recipient_voice;general_response,ar
D4_S0517,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,ولكن والتخطيط عندنا. والتخطيط عندنا جيد وحسن تخطيط، لكن عندنا مشكلة والله ما بعد,spiritual_moral_anchor;professional_identity,ar
D4_S0518,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,التخطيط الدولة ليست مقصرة،,professional_identity;general_response,ar
D4_S0519,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,لكن التنفيذ مشكلة عندنا مقصرة مقصرة لكن المسؤولين هم يعني كوادر مخصصين كدر.,professional_identity;general_response,ar
D4_S0520,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,متنوعة لأن اسمك والله افتقدناك النقاش الشغل,spiritual_moral_anchor;service_recipient_voice,ar
D4_S0521,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,الله يعطيك العافية التحديات التلفون اعطينا الفرص المتوفرة في بلدنا,spiritual_moral_anchor;service_adequacy_reflection;service_recipient_voice,ar
D4_S0522,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,لتفعيل ركائز الخمسة لتحسين حياة طيبة حياة طيبة. هذه الفرص الموجودة صحي، الفرص الموجودة لدينا لكي نفعل ركائز الخمسة رأس المال قوي،,balance_multidimensional;service_adequacy_reflection;service_recipient_voice,ar
D4_S0523,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,رأس المال رأس المال لنا قوي.,professional_identity;general_response,ar
D4_S0524,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,المطروحة الدولة يعني الدولة الآن يوجهها كبار القدرين ما شاء الله تعليم التعليم ما شاء الله التعليم، لكن أنا لي وجهة نظر موضوع الترا لكبار,spiritual_moral_anchor;dignity_autonomy;age_dignity_language;professional_identity,ar
D4_S0525,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,القدم كبار القدم كبار القدم.,professional_identity;general_response,ar
D4_S0526,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,قوانين خاصة لأن الموضوع هو مهم اليوم المناهج الدراسية بعد المناهج الدراسية بدأوا الحين يدخلوا عليها عن مركز أثة عن الفئة التي تتعامل معها كبر الخطر إحتياهم وحقوقهم في المجتمع لكن,professional_identity;general_response,ar
D4_S0527,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,أنا لوجهة نظر في موضوع,professional_identity;general_response,ar
D4_S0528,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,لوجهة نظر في هذا الموضوع، يعني إحنا أوكي صحيح دولة كت التعليم وعندنا شهادات وكذا، لكن المشكلة إن أنا وأنا طالبة أنا مشغولة في درجتي في الامتحان.,professional_identity;general_response,ar
D4_S0529,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,ليست مشغولة بأرض الواقع، فأنا عندما أخرج وأجي الآن عندي ماجستير عمل اجتماعي، المفروض على حسب ماجستير العمل الاجتماعي أنا أدخل في أرض الواقع أعرف كل شيء، لكن لا، ليس بهذه الحقيقة، فلو أن يكون هناك دمج حقيقي للطالب بأرض الواقع،,professional_identity;general_response,ar
D4_S0530,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,وبعدين تطويرية جزء من,service_recipient_voice;general_response,ar
D4_S0531,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,تقييمه التدريس كيف ندمج النظر,professional_identity;general_response,ar
D4_S0532,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,يعني الحين هذه مثلا health care أي حد اشتغل في مجال health care يعطونه تنوع ثقافات وشلون تتعامل معه، يعني أنا أحد شهاداتي ال health care health care social health care فكنت آخذ هذه الأشياء الصح اللي هو تنوع الثقافات والأمور، طيب أرض.,family_caregiver_ecology;professional_identity,ar
D4_S0533,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,نواجه الشكاوي نواجه تحديات,professional_identity;general_response,ar
D4_S0534,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,لماذا؟ لأنها درستها لكن هل هناك متابعة حق الموضوع الفرص الموجودة عندنا الفرص الموجودة عندنا نحن نستفيد منها، هذه الفرص نستفيد منها في تفعيل ركز حياة الفرص الموجودة. موجودين في مستشفياتنا في بيئتنا للعمل في طبيعي التعامل مع المرضى كل الموجود كفرص عندنا نستغلها، نستغل هذه الفرص الموجودة لدينا لكي نقدم خدمات ونفاعل لرك حياة الطيبة الخمسة.,service_adequacy_reflection;service_recipient_voice,ar
D4_S0535,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,انظر ما شاء الله يعني الحمد لله رب العالمين جيدا، قطر يعني ليست قصه جيدا. الميزانية موجودة ومحطوطة في المكان جيد، لا يوجد أي تقصير من ناحية تقديم الدعم المالي لوزارة الصحة أو للمستشفيات أو مثلا لمركز إحسان. فالفرص موجودة.,spiritual_moral_anchor;community_support_programs;service_adequacy_reflection;institutional_example;policy_recommendation;practical_suggestion;service_recipient_voice,ar
D4_S0536,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,هذه فرصة فرصة لكن لكن انظر مرات ما يصير؟ يعني يصير أنك أنت كمقدم خدمة تجتهد، لكن تجتهد بما تعرفه، لكن لا تستطيع أن تجتهد بشيء مرات أنت لا تعرف، وهي الآن أنا أقدم الخدمة من وجهة نظري أنا، لكن مرات أو كثير مرات أنك لا تعرف مرات أن الأهل، يعني أنا أحاول أن أقدم لك خدمة خمس نجوم من ناحية الصحة وغيره وغيره، أتفاجأ المريض يروح هو كاتب شكوى، فأنا لم قصرت.,family_caregiver_ecology;service_recipient_voice,ar
D4_S0537,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,ما قصرت معه، لماذا؟ لأنه أنا أقدم له الخدمة من وجهة نظري ليس من وجهة نظره، فالآن منذ فترة صرنا نطبق شيء يسموه,service_recipient_voice;general_response,ar
D4_S0538,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,جيد هذه فرصة,service_recipient_voice;general_response,ar
D4_S0539,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,هذه الفرص يعني جعل المريض,service_recipient_voice;general_response,ar
D4_S0540,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,هو المركز مركز,service_recipient_voice;general_response,ar
D4_S0541,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,فصار في تقديم الخدمة. صحيح،,service_recipient_voice;general_response,ar
D4_S0542,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,فصار هناك؟ جزء من دعنا نتحدث,service_recipient_voice;general_response,ar
D4_S0543,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,صغيرة نسميها ما هذا يكون واحد من المجتمع جزء من من هذه,service_recipient_voice;general_response,ar
D4_S0544,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,المصغرة، بحيث نسألهم نقول له أنت ماذا ستكون؟ نقدم. هل وصلنا للمرحلة التي نريدنا إياها؟ لا، لأن جديد سمعت سمعته مستشفى الوكرة مثلا أخذ هو,service_recipient_voice;general_response,ar
D4_S0545,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,قبل فترة وأعلن عنه، لكن نحن نتحدث عن فرص.,service_recipient_voice;general_response,ar
D4_S0546,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,فهذه الفرصة،,service_recipient_voice;general_response,ar
D4_S0547,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,الفرصة الآن مستشفياتنا، هل هي مؤهلة كبنية تحتية؟,training_deficit;service_recipient_voice,ar
D4_S0548,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,خدمات المساحات الموجودة. هل هي فرصة,service_adequacy_reflection;service_recipient_voice,ar
D4_S0549,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,عندك وعندك وعندك كويسة هذه موجودة,service_adequacy_reflection;service_recipient_voice,ar
D4_S0550,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,لكن الكوادر كوادر.,service_recipient_voice;general_response,ar
D4_S0551,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,البنية التحتية السؤال السؤال السؤال مهم جدا جيد المفروض مثلا كمجتمع نحن كمجتمع نجاوب عنه، هل المجتمع يثق بمنظومة الصحية الموجودة الآن التي تقدم,service_adequacy_reflection;service_recipient_voice,ar
D4_S0552,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,الخدمة في قطر؟ هذا مهم جيد الآن المنظومة الصحية,service_recipient_voice;general_response,ar
D4_S0553,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,تقدمنا أنت عندك تحدي هذه الثقة عنده تحدي عن إسقاط القوة،,service_recipient_voice;general_response,ar
D4_S0554,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,لكن نقاط عندك تحدي بالنسبة لك عدم الثقة عدم الثقة بين المريض، عدم الثقة. المستفيد بين متلقي,service_recipient_voice;general_response,ar
D4_S0555,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,الخدمة ومقدمها,professional_identity;general_response,ar
D4_S0556,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,الخدمة ومتلقيها. صحيح مقدمها صحيح صحيح.,service_recipient_voice;general_response,ar
D4_S0557,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,أعطيكم يعني شيء جيدا، أكيد أنتم تثبتوه، لأنه في الأخير الذي يحكمنا عنه هنا في قطر وهو المجالس، فيأتي الأهل يقولون لك أو المريض يقول لك أنا كنت الأسبوع الماضي في مستشفى حمد العام، و صيحت أجال الخدمة التي أريدها.,family_caregiver_ecology;institutional_example;service_recipient_voice,ar
D4_S0558,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,يصير صح؟ أغلب.,professional_identity;general_response,ar
D4_S0559,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,لكن هذا ليس صحيحا، المفروض تأخذ الخدمة بغض النظر صيحت أو لم صيحت,service_recipient_voice;general_response,ar
D4_S0560,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,تحدي ثقافي أيضا,service_recipient_voice;general_response,ar
D4_S0561,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,صحيح تحدي ثقافي صحيح،,service_recipient_voice;general_response,ar
D4_S0562,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,الآن المفروض المريض أيضا جيدا عندما يأتي إلى المؤسسة الصحية يعرف ما له,service_recipient_voice;general_response,ar
D4_S0563,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,لكن ليس عليه، يعني هو المفروض يحترم مقدم الخدمة، يعني الأهل الذين يأتوا يصيحون على الممرضة وعلى الطبيب يفكر أنه سيأخذ خدمة أفضن، ولن سيأخذ خدمة أحسن.,family_caregiver_ecology;service_recipient_voice,ar
D4_S0564,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,بالعكس صحيح.,professional_identity;general_response,ar
D4_S0565,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,هو سيخ هو يفكر انه سيأخذ النح.,service_recipient_voice;general_response,ar
D4_S0566,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q6,لكن دكتور يعني بدون قطع الكلام حضرتك فيه فرصة يعني أغلب الأماكن الصحية كلما نذهب نجدهم وضعين لوحة أنه في حالة التعدي باللفظ أو بالقول فك اجراءات متخذة في صحيح.,family_caregiver_ecology;professional_identity,ar
D4_S0567,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,صحيح لكن ايضا هناك مشكله قانونيه,professional_identity;general_response,ar
D4_S0568,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,هذه المشكله القانونيه انه انا كمقدم خدمه صحيه جيد اذا صار هناك خلاف بيني وبين اهل المريض واهل المريض اعتدوا علي جسديا جيدا,service_recipient_voice;general_response,ar
D4_S0569,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,هناك قانون يحميه.,professional_identity;general_response,ar
D4_S0570,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,دقيقة قانون أنا ممكن أروح على مركز الشرطة وأقدم شكوى، لكن الشكوى الشكوى ستكون شخصية بيني وبينهم، وليست مؤسسة حمد مع هذا المريض، ففي ناس كثير ما يقدموا.,institutional_example;service_recipient_voice,ar
D4_S0571,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,وبسبب هذا الموضوع أقول لك لماذا ضربته وأنا في مكان عملي وأذهب أنا كلمتي ضد كلمته في مركز الشرطة، الآن لو ذهبت إلى أوروبا ستجد مثلا اذا صار هذا الشيء. الذي يقدم الشكوى هو المستشفى،,service_recipient_voice;general_response,ar
D4_S0572,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,ليس موظف بصفته الشخصية.,service_recipient_voice;general_response,ar
D4_S0573,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q6,أنت يعني لو رحت حق المدير المباشر أو المدير التنفيذي وعرضت الموضوع عليه وتعاون معاك ممكن أن يقدم شكوى صح؟ لا ما يقدم؟,interdisciplinary_model;professional_identity,ar
D4_S0574,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,لا لا لا المؤسسة ما تقدم.,service_recipient_voice;general_response,ar
D4_S0575,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q6,كويس، لا يقدم الشيء الثاني، أنت لما تذهب أو كمريض عندما يذهب مثلا على مركز الشرطة مثلا أو مركز الذي هو Ministry of Interior whatever جيدة، لماذا هو يدخل؟,policy_recommendation;practical_suggestion;service_recipient_voice,ar
D4_S0576,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,لا يصح على الناس، لكن هو عندما يأتي كمركز صحي أو على مستشفى يحصل.,service_recipient_voice;general_response,ar
D4_S0577,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,نعم، أعرف أن هناك إجراء سيتخذ ضده وهنا لا.,professional_identity;general_response,ar
D4_S0578,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,لكن من ضمن التحديات.,service_recipient_voice;general_response,ar
D4_S0579,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,أنا لا أتحدث فقط عن مجتمع قطري عن مجتمع قطري وغير قطري.,service_recipient_voice;general_response,ar
D4_S0580,HWEL9AR.docx,9,D4_M06,moderator,"Moderator, Table 9",identified,Q7,طيب، اقترحت العملية عندكم لم تفيدنا نقول الحياة الطيبة في مجال الشغل. يعني مجال عملكم كيف ممكن أن تون,moderator_context,ar
D4_S0581,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,على المستوى العملي أو على مستوى,service_recipient_voice;general_response,ar
D4_S0582,HWEL9AR.docx,9,D4_M06,moderator,"Moderator, Table 9",identified,Q7,اقتراحات مقترحات عملية,moderator_context,ar
D4_S0583,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,التي هي دعم وتوطيد توعية المجتمع، نحن يجب أن نوحد توعية المجتمع، أن نوعيهم بالفئات، نوعيهم باحتياجات كل فائة، بحقوق كل ف، واجبات المجتمع تجاه كل فئة بدأ,awareness_education;practical_suggestion;professional_identity,ar
D4_S0584,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,بدءا من مهمة صغار.,professional_identity;general_response,ar
D4_S0585,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,منهم صغار يعني ننشئهم على هذا الشيء،,professional_identity;general_response,ar
D4_S0586,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,لا نصدمهم فقط.,professional_identity;general_response,ar
D4_S0587,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,يعني إلى الآن,professional_identity;general_response,ar
D4_S0588,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,أنا ابني الدراسية,professional_identity;general_response,ar
D4_S0589,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,مستجدات يعني يصير هناك تطوير ودخل هذه القيم توعية,awareness_education;professional_identity,ar
D4_S0590,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,المجتمع بحقوق كل فئة من فئات,service_recipient_voice;general_response,ar
D4_S0591,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,المجتمع بدأ بدأ من المدرسة. احتياجات الفئة؟ نجاح رسوم على هذا المنهج.,professional_identity;general_response,ar
D4_S0592,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,قيمة توعيتهم ايضا بالاحتياجات، الاحتياجات الصحية التأهيلية النفسية، كل الإحتياجات التي هم بحاجة لهم توعيتهم، التي هي محو بصمة العار التي يدها عن المرض نفسه.,rehabilitation_services;mental_health_elderly;professional_identity,ar
